Sample	Angiogenesis	Endothelium	CAF	Matrix	Matrix_remodeling	Protumor_cytokines	Neutrophil_signature	Granulocyte_traffic	Macrophages	Macrophage_DC_traffic	MDSC_traffic	MDSC	Th2_signature	T_reg_traffic	Treg	M1_signatures	MHCII	Antitumor_cytokines	Coactivation_molecules	B_cells	NK_cells	Checkpoint_inhibition	Effector_cells	T_cells	Th1_signature	T_cell_traffic	MHCI	EMT_signature	Proliferation_rate
pat2056	1.2386992200137796	1.5430522997940141	0.3279067814247113	1.0681417536497553	1.6103387938525258	2.0008160375683053	0.29801705088425584	1.043305538172533	1.6931008346092467	2.3736495395743717	0.9918605655252759	1.699634845968086	-0.29452238586502283	0.601413224901603	0.5967389717222208	1.5790441787605778	0.6109861492567294	1.487934884958425	1.7043917967468023	2.3139372223245083	2.2241222723893754	1.9654463182682298	1.8589738708173948	1.3341057584669698	1.0899318148600718	1.7706258730329183	1.0381209590659028	-0.8924837400557916	-0.48413114222396936
pat3549	0.02009029790883558	0.5354145929912152	0.3001661891930528	-0.2556659098809653	-0.4168778507974865	-0.021560492124523364	-1.143229714765333	-1.258642607424236	-0.9976933306117142	-0.9779865900166431	-1.6792748595519489	-0.9557782846062476	-0.8442848923985437	0.8010713492816159	-0.6246988737189432	-1.4136851955913103	-0.6326943909556242	-0.5902984076933099	-0.518889793243688	0.9468757145754991	-0.7810374450116238	-0.5237872747957912	-0.3983701923517407	0.31703892022252445	-0.15462461174067377	-0.22087115226141985	-0.8499321402532926	0.20289739942000917	0.2930643361311903
pat4631	-0.07790137556233731	-1.1666858679548904	-1.9692495523672635	-1.2654022943917533	-1.3456853689333483	-2.018089935210425	-0.7232959882517913	-0.7238048458419644	-1.9783735548064878	-2.423294215163336	-1.762724202588187	-1.3450348360315063	0.32396098067690154	-0.10901850070576838	-2.5138035570845116	-1.7988059779098187	-4.262319681852664	-2.1330836447351103	-1.001702369643512	-1.1571578386074255	-1.0620169647745465	-1.4070479698183371	-1.2701826991667566	-1.8618561449290942	-2.1480868404033857	-1.7800026736799561	-3.0663193892330214	1.3494128248130606	-0.6142876426956564
pat4810	1.9625634786553392	0.06991135730309761	1.6610139509415829	0.8051059973148358	2.033378175430181	2.588379818885528	2.158210369829659	4.124708244273948	-0.2770738693874631	-1.1945928028418087	1.953485431525835	0.6999255116715529	-0.10528246502904866	-0.8324677442035934	-1.1333983376448875	0.8540707002298934	-1.534233387854029	-0.7364697218672619	-0.1722809897600937	-1.0054269624505516	-0.614214415051751	-0.7901932222958752	-0.8639337671032586	-1.450551614895175	-0.4613786594574987	-1.267550494218326	0.07281683622484737	0.42680931874365535	-0.29376490282876044
pat4949	-0.0070656869529969685	-1.2738372664355582	0.3273195108702756	-0.5560152208115734	0.7383309215726404	-0.016453106372412898	-1.7846434882814637	-1.2997313404584039	-1.628402104856325	-1.5802877155719377	-2.3797744519626383	-2.3292768030507047	-2.2321994137913084	-1.9808363038135839	-0.17436416131444973	-1.401026795349616	-2.954908058170581	-2.2115418940607547	-2.0530816381046546	-1.2935787959707676	-2.131859074209502	-1.1393907306099904	-1.4498874786830742	-1.8078242451334425	-2.557708788987778	-1.6802376293666081	-2.781881535306221	2.1561681253119627	2.3014449585821195
pat5038	1.3947002719101544	-0.5837101225631821	0.5804261208283463	0.5260795428275999	2.3285681588998277	2.4429573079826716	1.1821885968159729	1.4780588324725443	0.06511350190130415	-0.04244194588392793	0.1456595674199072	0.0	-0.917512598345781	0.827988539705849	-1.1174633183150051	0.21313777743457052	-0.9445638473810404	-0.6410647405789438	-0.7152891132953468	-0.04667957803884108	-0.5248944270875049	-0.10980193660725189	-0.23787218420833134	-0.5776704749158913	-1.3487015679328638	-0.8212792288904337	-0.20486858902261137	3.6306173238758306	1.157649705108597
pat5118	0.2658765748321207	0.63900086296528	1.558357512455773	1.014010032014241	0.7167513616568127	1.4938124519688059	0.5494144429770583	-0.2844003684817905	1.2295462487654176	1.2173115317150505	0.5850169432239397	0.37979322249497505	-0.007850354300432955	-0.3857261838882924	0.4553661082592685	1.0967510999967707	0.5196486915513214	0.9355836057006895	1.084555241343729	2.963264792786527	0.4818447838091963	1.165254938914623	0.9575799544421469	1.2477072639445959	-0.17272389869816268	0.6527318082469034	1.1885647519973712	1.8296946930594886	-1.7225622543557066
pat5784	1.7111851746104652	3.503701574084421	2.1199160824801413	1.6927516565751026	1.6556511181905138	1.6702861267273539	0.5942189559150168	0.7664197317694807	1.9712985921451194	1.2006320022944341	1.8588751426435364	0.9673166972065463	2.0831488086119387	3.418427702529914	1.4568514323563788	2.1110421822081595	0.9668427577546574	1.6592157252890674	2.359807744724507	4.555915184651002	1.0706022336693939	1.557172327220993	1.349127022502807	2.052833360601844	1.2134814685950346	0.9261789153851819	-0.19233496340475117	-0.06678907039353287	-2.7462153058221683
pat6126	-0.2239763974359107	0.5045487206308414	0.9467443209023483	2.0222032002387302	0.6754754980165467	-0.41569805230973905	1.0950339980579264	-0.20124448728762911	-0.4416515020904883	-0.6262925615510369	-0.8198315278092364	0.9267853829607187	-0.7952667967062786	0.6192046822225393	0.4609426355804289	-1.2762189081668098	0.0	0.1576759382889349	-0.1294830531880703	-0.3144718257523515	-0.05357111094209426	-0.10292804654343855	0.11755115375147063	0.5571507392763827	0.23043682936025067	0.5925419206916944	-0.47823207885958313	0.4676195340331094	0.2070998487845218
pat6336	-0.24775866875158362	-0.06910694079472775	-0.852450283948601	-0.4668475844243993	-0.7521763835006627	0.20776127718715834	0.20854735982898626	-0.34263306724073556	1.4755757832126797	1.783632839035097	0.5754305820994102	1.770634927721552	1.1312271781180994	0.29165020763307925	1.3476057479894576	0.6779885474805329	1.162425289842394	1.7384017271320096	1.7714560556233996	-0.3084941437891023	2.4252163601803938	2.4172698161039943	2.4361969237342915	1.583428256675747	2.051079551038117	1.5065532847988123	1.2922106136134326	-1.3175403734709152	-0.26507549996157403
pat6494	-0.6931156720997416	-0.7345968012752954	-1.7641919747546084	-1.329694796683554	-1.7327834685049015	-1.0731806428656434	-0.430850744616386	-0.013231181783846087	-1.4128264090693168	-2.322244893428056	-1.7458115542643988	-1.7309968702829837	0.5126743372511087	0.6805543531076206	-1.9192678347446785	-1.7246115050388133	-2.6675797786590345	-1.1894558082668776	-1.3050717997012837	-0.9248890531146324	-1.6730844174763408	-1.5143895131056622	-1.438731257902053	-1.9034997200603978	-1.291872126766355	-1.7148358319829582	-0.5835396948331796	1.382812875739228	0.2912746884768584
pat7357	-0.16015890018467283	-0.9735372853633116	-0.8229897681500706	-0.9594615086674251	-0.3574666408370834	0.4080473480150386	-0.17036111372206378	0.7389858358875844	2.0619621819752996	2.2195427589885983	1.5377644846297516	2.044118613207609	0.713235555933556	1.9461397765753736	1.2974426722124701	1.4673289913489993	0.8621450491856685	1.5015897535731482	1.679601312843548	0.05758663475850703	1.3841426261282208	2.068549319963323	1.419024951734897	1.1231291214505796	1.6169055339809777	1.4484999146516329	0.8715608722970212	-0.5256790372589659	-0.9981502793700122
pat7623	2.541469565003556	3.2826924419550703	0.9494265040365605	1.178285018901353	1.091514096300106	3.8956745025106034	0.537885942683112	2.2536786844483854	1.274916016387326	0.5237149536800989	1.9237398935711796	1.4188549209300898	0.03223584836079312	-1.0356225098799652	-0.15196315404957544	0.29801801823320934	0.004780360247125804	-0.24601455816176832	-0.06712199166309596	0.39024418656059173	-0.7157690917127362	0.017765723052814427	-0.3220542499642974	0.02599482758712621	-0.6432970221612638	-0.1420644312626253	-0.9191325545445556	2.030436807887732	-0.7023868426150687
pat8727	0.3619712739943042	2.1000044083605025	0.46025653548714573	0.6046658076746314	-1.1607962781414525	1.3907950018906199	0.15709698991716387	0.9711802691919238	0.3400022406442974	1.086516511830611	1.4185860237483423	2.204154327495189	2.6488384705043155	3.3066996962268975	3.8483496257426357	3.2556096220229147	1.1064955992226149	2.303556374543356	3.5321648453154686	5.307646482777248	1.9802676636386547	2.327628421043755	2.021767287062871	2.6187257051354784	2.5022810884270688	1.253448440870586	1.3830559112062593	-1.8991695753489566	-1.4866348695103544
pat9449	0.9426574273364277	0.14951122248887583	-0.8605954537712761	-0.6524799436318918	0.22049441727860306	-0.721696801895741	0.06649238195591595	2.2856962647493013	-0.969314069862362	-0.8015662362863223	0.7621195149505566	0.23882757900484575	-1.3666666899877347	-1.2844280327373854	-0.11536323900791128	-0.15039055245002825	-1.1365974413563056	-0.19764163019858333	-0.9688893822516556	-0.6139847839553376	0.31262752606887295	-0.18752455103799795	0.15273799167844324	-0.3576314074505843	0.6263492795532899	0.2557565313784332	-0.43867747009432223	-0.5451147497581343	-0.314426822464
pat9521	-1.1791232829460403	-0.8071619558078457	-0.2677325762748501	-0.46940150545539316	-0.7000884291707472	-0.8044880744948785	-0.34933233189543383	-0.4988168015108005	-0.6732448146828758	-1.3187666229318515	-0.8585624576070364	-0.9007698093918671	0.5521355352402727	-0.21817843398111375	-0.4101480470041012	-1.4852436611494806	-0.3728843486634466	-0.8922104726454825	-0.501100229763246	-0.5034512869910568	-0.2741262090850903	-0.12629704993257093	0.10274555954805153	0.06239738824804519	-0.39499177280625103	-0.1865416353579022	-0.68472237468586	1.264440764322626	-0.04789068431445306
pat9699	0.4190870633138255	0.6989116483934711	0.26917491383519476	0.0325880158482128	0.3352358006350592	0.1873895689318955	0.26198897241664787	-0.6749248855717813	1.3516500117202952	0.6261247041565622	0.8777694100193173	1.0003961367448764	0.3928279538874364	0.26997092736899464	-0.2177518637460903	0.9899287480159801	0.7407436806064822	0.757159667100378	1.2087723881908554	0.5139440723392185	0.4874299465509005	1.2109888828807422	1.0099070716349758	1.0822221726370793	1.7074158342450203	1.1390664759372873	1.0435035335253622	0.4423940711745882	-1.0813009733976653
pat9705	1.6926915953425092	-0.6277674508546631	0.22029812498627463	-0.5336184510205454	0.5818194849986865	0.5982545168599281	-0.13139254222234564	2.1199624628835894	0.04432729266534936	-0.6289061150471429	0.5739674022703977	-0.16743741381202776	-0.8309617505150537	-2.390858133142627	-1.8571977259558505	-0.2911624812376963	-3.7575014154734543	-1.4496770496466422	-1.6015069057757187	-1.1089615891730047	-1.417339479404251	-1.4250171431514234	-1.5292942966120076	-2.0523132416626635	-0.6105562786730901	-2.558382982444494	-3.296247831054033	0.0	0.5556125757245105
pat03	-0.015313759783421026	1.4457763783710686	1.366416816424785	2.0677312573536764	1.8375564793817416	0.8333834375410751	2.2208121633659785	-1.1407823246465605	-0.00020221138028323225	-0.33561369397354096	-0.3482920775921569	0.07232326855016083	-2.043473765945106	-0.7831996065940593	0.6193320234317167	-0.6120371397141151	0.333202855062829	-1.2748378254811004	-1.0568332353444936	-1.0347284388347953	-1.7548528146962978	-0.6052701342472618	-1.2987657477624512	-1.292516368420094	-1.5109835520765114	-1.8736311648717752	0.7381173741714067	0.5871070027602553	-3.171433287656932
pat04	-0.7790733457520337	-0.20955758139149191	-0.3463985486357665	-0.12771284602955127	-0.36882935456170796	0.8970284873634812	-0.601157604637408	-0.5749607157872195	0.331051802609085	0.20444847155592788	-0.47201577976838754	-0.4592149155214114	0.3549529685143492	0.4708756930148535	1.1404275218670181	-0.047552976155974855	-0.22756811686427247	-0.21921768418112647	0.19646402760523524	-0.604741836011354	0.11904224642018191	0.7491955470017224	0.8301144772121903	-0.3838222272852575	0.1042224749483933	0.025371404696725573	1.458044322479135	0.43537621902854157	1.4932899192510398
pat06	0.4288206135573024	1.1524285806884687	0.6398529836227206	-0.18416528589105424	-0.5217994102434146	1.6728096951065459	6.0	0.3268098291817577	1.8292405548852397	1.9841668172070268	1.6124353871048054	0.8765299045744854	0.8467660208187222	3.276756295678373	3.0292602689247956	1.8150447844943087	0.9593489240632094	1.4045856688181666	1.7165782175992004	2.450981650847707	1.2004481981403645	1.7268158781974394	1.352915010136244	1.4002631526505454	0.65898468720102	1.2546041681936637	0.9826260036248871	-0.009228727603403647	-2.198331221130821
pat08	-0.5685191305303536	-0.15953395067291043	-0.9032092973614483	-0.03708828852038556	-0.6616967430335599	-1.5485161352543673	-0.827716710671015	-2.266517912340758	0.5472929608347415	0.08209693800942194	-0.7299570794169735	0.16874858821993746	0.3701922236241953	2.167093585478393	0.3038218254482778	-0.7659621847206379	0.8187926011132516	0.05828873558279163	0.20472656883817023	-0.04683612748858203	0.6401464745638227	0.2997246865408298	0.36282921476771535	0.259976879650216	-1.0081983786372861	0.7821005946679872	1.5214787541533463	0.2871296115054781	-0.6470885519907322
pat118	1.582138041614101	1.6107916428356759	1.5604584258804606	0.9252358599691767	0.37297352576710885	0.6127914202214464	1.618818814591617	0.43904356965813	0.7478698742584875	1.3229598465736656	0.22697382339496155	0.8668615446081624	1.7136078657215466	1.2459987785554694	0.4164007813093102	0.9066457039915946	0.49397943249691567	0.03737978551891078	1.1751730679507653	0.21575532484812224	0.7836204931725771	0.3655415679950558	1.0625135954963467	1.0901412172758396	1.018252143140679	0.372184629958551	-0.3441144302917851	0.21750041035319076	-1.8160608659155424
pat119	-1.0843918134087616	-1.8673954242700803	-1.7241709718923774	-2.049713824563647	-1.601571797045927	-2.00313038640233	-0.6628835150929455	-0.9412465840757752	-1.3821552177023793	-0.4483491373505968	-1.490174935280669	-0.3109426715296624	0.48088833393195024	0.8027842329742201	-1.4702548773942732	-1.7525153390988382	-0.8645525262303047	-0.6593656753992282	-0.3089351721137968	0.32439557290155513	0.6203774581858482	-0.3780720748269487	0.17405876374164872	0.14082329655672618	0.7142574148262929	0.0	-1.175805882475635	-0.04452880408859204	-0.33953636762176453
pat123	-1.3088714049097463	-1.5080851509619018	-3.144451343944143	-3.2678493280260104	-3.1992727900293874	-3.880355003328934	-0.7069946736151889	-1.027345347350484	-1.3592947179653663	-0.3373129805261365	-1.5469015188830861	-1.1723218498726213	0.6066677607209319	1.1603108307758345	-0.48313042984305477	-1.0991028271692325	-0.7238734390982351	-0.3698633939754818	-0.30229162484218214	-0.24841914278093144	-0.28992134887232063	-0.4082247661129521	-0.03693174069819216	-0.5038572606397044	0.2496980660383461	-0.25942732300757254	-1.0747610090202657	-0.43000226948850745	-1.020848903919044
pat126	-0.37130946715094193	0.0	0.5654683346982377	0.0	0.20475256738913242	0.4170340653307549	-0.27617780768363887	-0.42402412506360526	-0.21687629787423665	0.6173439876461326	0.0	0.13019585565078967	-0.4998812463657176	1.6673269615687791	-0.25913282854374675	-0.471483675276436	0.15606334828791382	0.20595236342551473	0.17546546271167618	-0.017511044583511937	-0.2569621167166522	-0.045093306130547475	0.12835056399588646	0.057610077884481574	0.5274957296528373	0.6191556422969999	0.3626384600836515	-0.3965771052360569	0.6000516979378803
pat14	3.76286397629627	4.87667059683645	0.4894608174326535	0.40487963402837124	2.882173710587529	1.3400347874351513	-0.14034798459161088	0.496165499198542	0.32534822225887117	0.15356345275282676	0.48792790210129733	-0.5924691014931041	-1.5277975170377431	0.715125840866639	1.1686274191424921	1.4504790716898326	-0.16761600405642024	-0.7761567361364458	0.5391561016579652	0.19321668506373807	-0.9118078460125328	0.5198168848565601	-0.33722177193905256	0.04497428566554508	-0.3144223501968006	-0.6916188859742682	0.039234721329994275	1.224764894829241	0.8515024008367822
pat15	0.06785686253881869	-0.7011758974467429	-1.814917469655607	-2.3665609382898363	0.2014078171866235	0.5773910564665746	-0.848900709983614	-1.095652635721883	-4.133100624479142	-2.553900512967319	-3.1388418447118447	-2.3650952616371606	-2.7083762056374954	1.2169120666639435	-2.630843612960733	-2.2536625933215233	-5.901251978987382	-1.9202829842740046	-1.2455379808933142	-0.5360744473445581	-1.6897430848340607	-1.9843863213968815	-1.9227719410511406	-2.4032222049603504	-1.5686002513013586	-1.7636636466276832	-0.8840170974077605	0.9917743611349885	0.8523430190474555
pat16	-3.0719209885758905	-2.0092428808361418	-2.433291196652074	-3.295679872662033	-1.8409078089352384	-1.736773076259377	-0.5816520743239831	-1.8758058979391565	-1.36687321983189	-0.5279959492355663	-1.2059271726162288	-0.29627288111082933	1.2945345157827919	1.6864451130616909	1.3393930459223817	-1.1775356604368459	-0.2497301274056591	-0.4229991984732112	-0.11273781462494271	0.6585829122559685	0.16919668991165834	0.533317708442335	0.5350853214235295	0.23339498729343347	0.8806907789499281	0.3431023887986579	1.0477267349774868	0.22769299012225688	-0.7531859753329607
pat19	0.5873234862574136	1.506056925431856	1.3732986899337372	1.3832970428530107	1.5472555423634462	1.007757801728029	0.32129067296672825	-0.35573987243140615	1.747707216059863	1.1452174618075033	1.402295645445254	0.4406165144455285	-0.4740390294341509	-0.08162214417354224	0.21117422248320908	1.49975852176296	0.8704954189187286	0.670810398262022	0.5583356687012995	1.2264359517860266	0.6871163374072409	0.7772807275428004	0.9183572862298696	0.6989522069005492	0.1700029310063145	0.9695441122187873	1.0344039150065738	-0.07963515495447071	0.2747736561013455
pat20	0.6136796247000798	-0.4938388102950739	-0.5435834722923465	-1.194774551098335	0.023118848504174568	-0.1510087046119982	-0.4807449132472221	-0.36861617918132183	-0.9015491606140681	0.04466938223564652	-0.5342039720064231	-0.6479872123523043	-0.09425068518641913	1.0635534660131754	-1.079306777443027	-0.5587338217347979	-1.1494361880798936	-0.35687454766989	-0.1346730383546859	0.7476504461727537	-0.02490271429957607	-0.4868724241932046	-0.08199790924253504	-0.3520510608897497	0.15311053299224575	-0.27702948192911964	-0.8174471877492302	0.4801778525281088	0.674333304372802
pat25	-0.7727386951274731	-0.3981167377349889	-2.227434538607769	-2.9387373014334712	-2.6180225560351564	-1.0855453364305154	-0.5698107096199678	-1.949977028698826	-0.4793252841414759	0.36159661406094346	-1.3370323915231745	-1.0874278461485574	0.5759776601753877	-0.370104432438086	-1.163492159222421	-1.7715753532029808	-1.2819346284997857	-0.977319850688033	-0.41620851129861974	0.16982368756627594	-0.6228287606943619	-0.3782416073955206	-0.6015454204415848	-0.5690231491167673	-0.5144769037097648	-0.7067142064500622	0.9702259185634796	-1.251377376973686	-1.9692785635316652
pat27	0.1961739489029989	0.06845180243190668	0.9436780323667472	0.7874670154076321	1.2501444296192297	0.5126468698183759	1.5966293571940071	0.302664150222571	0.6344051511335419	-0.0701059550784699	0.6123609693214166	-0.45556029553738514	-0.37233752265197334	-0.9386556379619614	0.8983474948766166	0.36238603063800295	0.9376156936785196	0.15962953454257647	0.0	-0.8172432306540431	-0.2950907363112562	0.3459256443047356	-0.5152303220503355	-0.4904550158678542	-0.2953441174214293	-0.2884130815707385	0.6531217823180008	-0.25778286603481704	-0.059969395100241935
pat28	-1.6725668763864843	-1.1887321241809108	-3.9537382675375587	-2.5131853832342377	-2.005300555894231	-1.0724037252106668	-0.1438056338376993	-0.8454771006345669	0.13533876890909402	1.7302378231872537	-0.6417797858023745	1.5982060113972147	-0.4067150411271525	1.5975257065434343	0.7303943975858014	0.3608369460747817	1.1800760483702926	1.2802951233448356	1.2089146316418018	-0.2554773169990264	1.5510405086198158	1.69358562832475	1.7407079346722145	0.7575580519181465	0.9613455696567836	1.474781690671459	1.7785885392032474	-0.8258092983677189	0.14724476769181563
pat29	-0.5789329610822727	1.3947565065608363	-0.8589259314377913	-0.2801843889664051	-0.5314699052218259	-0.47740785068084785	-0.7358325840165367	-0.7441946392237325	-1.2546592174354165	0.07244107531342939	0.014733080381231826	-0.493613936995603	-1.3897934246009302	1.1919810617900457	0.35699403550331094	0.34550489491493214	0.46318976463237643	-0.6236706169535392	0.9923210766928481	3.475404855040721	0.3224688653708352	0.31036112277971334	0.3355939398387849	1.1805618238877877	0.41614181457241217	-0.5809545115569006	0.6490995817180869	-0.7657572257161186	0.5904965984429403
pat33	-1.0995424349862468	-0.8392912301598658	-1.2902629500283866	-0.3558028913358039	0.6695396008982415	-0.43360889072982084	-1.7616008406732622	-0.7740433073357976	-1.7385824272563397	-1.4779785592717671	-1.2227096322108981	-1.2950661637188339	-1.5046735870635264	-1.7580547875820878	-0.9442493517899636	-1.6342199238888604	-1.6996578869156747	-1.5120346767072688	-0.992679135876368	-0.9838842355379184	-1.6575252916074024	-0.8456879982240183	-0.9040151955109561	-1.7686038244504172	-1.1559599837488372	-1.494989446344464	-0.06515219051931902	-1.4140541265446982	0.8724166590974493
pat36	0.6478918346843673	-1.008104336097756	-1.513675034948158	-1.3727404701304986	0.5911053446731688	0.8919351246699165	-1.86164876495141	1.0161183262354516	-2.6262304926278928	-1.8048880973760437	-2.5323764426450364	-2.052917233735543	-0.6551914038782605	-0.24657938268382015	-1.5011455674829948	-2.70347266335478	-3.1660588390928046	-2.4448148876696902	-1.386174906065075	-0.43821911758715293	-0.5256687189790206	-1.2398584117334257	-1.2939489511167257	-2.141626778519919	-1.5858656628442982	0.10778912723100305	0.4966370402725362	-0.8980510484870079	0.17608045960436935
pat37	-0.3680232052038009	-1.1257751885766984	-1.9729890030039412	-0.4253321711065283	0.007533688788692523	0.7073078911696984	-0.6393771136001578	-0.8402482357500491	-0.3422163667837811	-0.48293277077829616	-0.9533121144623041	0.15875517144270415	1.0802131711252152	0.10774913421676113	0.7494112270847856	-0.5538457047386116	-0.8337654767580968	-0.5772067897194312	-0.048660589509482016	-0.49044347888046774	0.2670417687862623	-0.26322114572453537	0.11079480031713511	-0.3879492442636851	-1.3823108145437661	0.17643467520989392	-0.30599811397750476	1.5901011456331517	1.5274794673744152
pat38	0.2894010731910736	0.6466521830729172	-0.18743380806385904	-0.1803946895803523	0.381657574929127	1.4141596651381014	0.6449711894084389	0.39343574359574424	1.6215700818290333	1.5931598208855673	1.3234152133564603	1.5872594303635186	0.23411252741749397	2.0714010783928054	1.9224614029169513	1.7861879818131365	0.8677631101928737	1.1481303080945942	1.4124094928917355	0.7888408444119177	2.433200590261382	2.152294457097651	2.2112980391647628	1.250191267683808	0.9264153448828156	1.4699698092195277	1.4553105936814257	-1.6839592868842972	1.3465437222131393
pat39	1.8024662905825355	2.560707600812465	1.5617346064651172	1.6415631600799276	-0.3497659576733352	0.48638915306110947	1.9015196848841245	-1.9191991675857767	1.3429856748511007	0.4973082383846402	0.22288277558891065	0.1378696135582482	1.4408519632924932	-0.97772700332283	0.4936911739842696	1.5152282427601829	0.5526375016118494	-0.7331568909384567	0.3236863127940785	2.621120030423086	0.3615790626672485	0.7285096468784595	0.7078424394488111	1.183305907953394	0.6697383113330039	-0.9376114273354155	0.19390920131957845	-0.027170575798965316	-3.2670327533007044
pat40	1.797803941759511	1.2277776471796946	0.5573659346336326	0.6411959967606223	2.1889360263170117	0.9085442218701971	-1.1287179594447014	0.5221079791898307	0.2859108985833753	-0.13058272142950808	0.38223683720665436	-0.13726270920604214	-1.9086855680575219	0.0	-0.9022898273000265	0.8054309949745494	-0.13916998002573033	0.21413235490404564	-0.17453438013131195	-1.1310874308558827	-0.549673143237961	-0.8562266959662606	-0.662623511615859	-1.0545998303782318	-0.6026676652707913	-0.3158606714757654	-0.47671898108512056	-0.789544618744144	0.1382955708125958
pat43	1.7460521669017415	2.6392192643197747	1.8699116652850252	1.2145208781219183	0.8772687776832453	1.868287060856987	1.7998124850749075	0.5079128165593639	1.5470788104879036	2.398219365170807	1.0498926556970538	0.40577234375788135	2.370473000485463	0.1541872988289677	1.7275350550930106	1.0317638353330183	1.03137939702347	1.2443220635691508	1.2746652673202696	0.803097438765786	1.493834396873065	1.4919376516530611	1.7337828383820528	1.3712273219112874	0.7460643793275663	1.6106105202878893	0.8588108982017404	1.4616172465881805	-2.1029693912790797
pat44	-2.9817688140742677	-1.793155146648247	-1.2488326506280898	-1.7776984999621033	-2.4547190766877334	-1.755913158024577	0.044563744604116405	-1.9547769071399665	-3.4041926718853417	-3.000524803091708	-3.366362651860778	-3.0534249303521928	-1.184843462181555	0.6210629480253287	-2.4854284204468375	-1.2183858195004185	-3.9887797977672297	-2.8780435438567347	-1.8253581016852696	-0.6380146718739835	-1.2201592264330707	-1.7977450195341032	-1.703768660104871	-2.547730241428745	-2.4491489255666132	-2.3666041079305655	-1.4740577835619422	0.2342251638178359	0.8755761161248118
pat45	-0.5709764251302386	-1.7441135215884362	-1.5360469053000267	-1.8140003698792635	-0.14409343500271427	0.3168756774481089	-0.940635137282484	-0.9501917234946556	-4.916272364909761	-3.202935930877375	-2.2183472364994627	-2.8735618544867076	-1.2893598295186044	0.826508587626635	-2.333082617982534	-2.206042056632639	-5.552229164012489	-2.2394578143709594	-2.1487424460410645	-0.2165664690541998	-1.2383846532702985	-2.1794696819481203	-1.81155804423548	-2.799847485036061	-1.9084814663589276	-1.837126683885574	0.14339560080719202	-0.0794256822713448	-0.09731549846033495
pat46	0.01611655458680041	-0.234388208275427	-0.2871645593815015	-0.6003983911850215	1.1631956385386277	-0.12071299626262456	-1.0238243861211647	-1.4356178455245183	0.3360454462387076	1.3955302577807778	0.6257766721945521	-0.26154627766329014	-0.6967937291995181	-1.2053495013191395	0.862582031104002	1.2389797988384947	0.4811977354133987	-0.2474813702658177	-0.3049121620331744	-0.8036619423949147	-0.4361498053970283	-0.3287761024603221	-0.8970033879772867	-1.1184355942987187	-2.1704033805807423	0.016675539730912348	-0.24944521147483895	2.036532241351895	0.6499868601971592
pat47	-0.3810580517240271	-0.6739300939415663	-1.1740488231112363	-0.593022489531529	-1.2715523571497862	-0.8299124964013462	0.7176260559153027	0.7508923243131689	-1.1300852746697148	-0.36944656072888415	-1.03120037415419	-1.125023720914335	-1.4047991834223623	1.6424469607811896	-0.34919897382008386	-0.7301074185394841	-0.8813411558947352	-0.1949470019352963	-0.5460027779488856	-0.047641620636453996	-0.7927860812236659	-0.604832319697517	-1.0110503469947023	-1.6073315870701674	-0.6664756884210014	-0.35012998452372635	1.4989241302846916	-0.5220689632016079	-0.0711902859000188
pat49	-1.7493258555783466	-0.723431085853043	-1.3368167387973802	-0.6524945123754775	0.0005006775945350769	0.2808605224612785	1.171094108524107	0.1396229671902698	0.785769737530943	1.1637015987992771	0.7387887117278077	0.9819006337936546	-0.5849893415573253	0.28331425944980365	2.2121105600498816	0.709566968298324	0.9272432265113159	1.8855495945192586	1.5749586661924777	1.8085906058076155	2.8424820905490273	2.6166396234638674	2.5741909696826437	1.5686894868172625	1.4005245603545424	1.8604046180432292	2.266695811386944	-0.27751057802576323	-1.8387824115538594
pat50	-0.8110570845505046	-1.3311766497618511	-0.7018436014560656	-1.3168688039709977	-0.3019882019158075	-1.6348101397949675	-1.1612029841416214	-0.08119848616671073	-1.2949682736769004	-1.4356007721655626	-1.7422010083942925	-0.5426754178464908	-0.12299464306275343	0.6788297653470583	-1.2203766876054305	-0.9845729856729342	-0.5807538669605213	-0.9950220041648226	-0.7837920920573258	0.191150689589576	0.3273107739615658	-0.8435512543345799	-0.3862634489826186	-0.9538470884548708	-1.0791043296819964	-0.5903325904029365	-0.5636185380235802	-3.142919146610707	0.4123756073497968
pat79	-1.6225609291585714	-1.2525245483613394	-0.6209141327821097	-1.0495380408133141	-1.353031278806953	-1.4372780721361254	-1.0135525833126682	-0.4807173441400875	-1.788125437729251	-1.6290743858606334	-1.155918105686205	-1.5050968312001551	0.591146002092034	1.760454701850232	0.44034347264717133	-1.0673651234317443	-0.7553188786116416	-1.6699820502707556	-0.7554636307601952	0.20504686750975656	-0.11047816635702666	-0.4950425530052262	-0.0246984008542737	-0.3814916200706905	-0.6122707215030021	-0.48154382181591915	0.844382983022493	0.25899077531231285	-0.1326467737313622
pat80	-0.6363455560528379	-0.4962311642004596	0.10204291710629715	-0.15241548270245758	1.183918253144607	0.7173454192170373	0.9367924811480484	-0.15631093625162365	0.42839575755957876	0.2619661914819142	0.05632526783977442	0.18663683845738785	-0.9786799845488287	0.11211494333055481	0.44550196394729324	0.11492909093396401	0.6509131359152648	0.27008116651395225	0.3077863819372409	-0.058075546114587734	0.5492351767666964	0.48812380861575827	0.4117757263276466	0.03572000709214687	0.05058866005484754	0.7264918435578013	0.8076695154482907	-0.6236949079318307	1.4488083503402422
